Ensembl Gene ID,Ensembl Transcript ID,Associated Gene Name
ENSG00000004864,ENST00000472162,SLC25A13
ENSG00000111727,ENST00000544223,HCFC2
ENSG00000146263,ENST00000509383,MMS22L
ENSG00000146263,ENST00000496119,MMS22L
ENSG00000101413,ENST00000462548,RPRD1B
ENSG00000101413,ENST00000495457,RPRD1B
ENSG00000170260,ENST00000486371,ZNF212
ENSG00000170260,ENST00000462724,ZNF212
ENSG00000170260,ENST00000488917,ZNF212
ENSG00000112739,ENST00000480058,PRPF4B
ENSG00000112739,ENST00000481109,PRPF4B
ENSG00000272741,ENST00000431391,RP11-447L10.1
ENSG00000112414,ENST00000540208,ADGRG6
ENSG00000147996,ENST00000480229,CBWD5
ENSG00000147996,ENST00000377389,CBWD5
ENSG00000147996,ENST00000486221,CBWD5
ENSG00000147996,ENST00000497250,CBWD5
ENSG00000147996,ENST00000476161,CBWD5
ENSG00000147996,ENST00000465474,CBWD5
ENSG00000147996,ENST00000469921,CBWD5
ENSG00000213123,ENST00000426563,TCTEX1D2
ENSG00000213123,ENST00000446494,TCTEX1D2
ENSG00000066117,ENST00000549274,SMARCD1
ENSG00000124678,ENST00000504758,TCP11
ENSG00000124678,ENST00000505911,TCP11
ENSG00000124678,ENST00000455706,TCP11
ENSG00000124678,ENST00000427376,TCP11
ENSG00000124678,ENST00000469514,TCP11
ENSG00000124678,ENST00000479418,TCP11
ENSG00000124678,ENST00000509988,TCP11
ENSG00000124678,ENST00000505335,TCP11
ENSG00000124678,ENST00000503908,TCP11
ENSG00000124678,ENST00000503195,TCP11
ENSG00000124678,ENST00000514751,TCP11
ENSG00000172890,ENST00000529120,NADSYN1
ENSG00000172890,ENST00000528509,NADSYN1
ENSG00000172890,ENST00000525200,NADSYN1
ENSG00000172890,ENST00000527852,NADSYN1
ENSG00000172890,ENST00000525593,NADSYN1
ENSG00000172890,ENST00000527963,NADSYN1
ENSG00000106635,ENST00000454871,BCL7B
ENSG00000106635,ENST00000448175,BCL7B
ENSG00000100012,ENST00000434642,SEC14L3
ENSG00000109339,ENST00000310816,MAPK10
ENSG00000165055,ENST00000497665,METTL2B
ENSG00000198517,ENST00000403150,MAFK
ENSG00000214113,ENST00000463032,LYRM4
ENSG00000138942,ENST00000518626,RNF185
ENSG00000159753,ENST00000602563,RLTPR
ENSG00000159753,ENST00000602368,RLTPR
ENSG00000174501,ENST00000534304,ANKRD36C
ENSG00000174501,ENST00000528268,ANKRD36C
ENSG00000204344,ENST00000483801,STK19
ENSG00000204344,ENST00000519179,STK19
ENSG00000154096,ENST00000528295,THY1
ENSG00000151065,ENST00000543381,DCP1B
ENSG00000086730,ENST00000488266,LAT2
ENSG00000196660,ENST00000356609,SLC30A10
ENSG00000115756,ENST00000419810,HPCAL1
ENSG00000109991,ENST00000534820,P2RX3
ENSG00000160999,ENST00000617975,SH2B2
ENSG00000013561,ENST00000515613,RNF14
ENSG00000170632,ENST00000323735,ARMC10
ENSG00000170632,ENST00000306450,ARMC10
ENSG00000134317,ENST00000439493,GRHL1
ENSG00000134317,ENST00000464418,GRHL1
ENSG00000134317,ENST00000472167,GRHL1
ENSG00000110880,ENST00000550542,CORO1C
ENSG00000180697,ENST00000505070,C3orf22
ENSG00000198563,ENST00000484566,DDX39B
ENSG00000179314,ENST00000571494,WSCD1
ENSG00000213390,ENST00000492211,ARHGAP19
ENSG00000185946,ENST00000532117,RNPC3
ENSG00000154229,ENST00000578063,PRKCA
ENSG00000154229,ENST00000284384,PRKCA
ENSG00000145781,ENST00000507356,COMMD10
ENSG00000158055,ENST00000528064,GRHL3
ENSG00000143226,ENST00000536731,FCGR2A
ENSG00000143226,ENST00000483665,FCGR2A
ENSG00000143226,ENST00000467525,FCGR2A
ENSG00000158483,ENST00000526393,FAM86C1
ENSG00000158483,ENST00000510443,FAM86C1
ENSG00000158483,ENST00000528685,FAM86C1
ENSG00000150477,ENST00000592611,KIAA1328
ENSG00000150477,ENST00000590617,KIAA1328
ENSG00000221838,ENST00000394061,AP4M1
ENSG00000221838,ENST00000445208,AP4M1
ENSG00000221838,ENST00000446007,AP4M1
ENSG00000221838,ENST00000416938,AP4M1
ENSG00000187531,ENST00000575360,SIRT7
ENSG00000197580,ENST00000534550,BCO2
ENSG00000197580,ENST00000531003,BCO2
ENSG00000197580,ENST00000527939,BCO2
ENSG00000111731,ENST00000542683,C2CD5
ENSG00000187961,ENST00000466300,KLHL17
ENSG00000155189,ENST00000523234,AGPAT5
ENSG00000155189,ENST00000523586,AGPAT5
ENSG00000144028,ENST00000429650,SNRNP200
ENSG00000162236,ENST00000492066,STX5
ENSG00000162236,ENST00000491231,STX5
ENSG00000162236,ENST00000488303,STX5
ENSG00000162236,ENST00000486437,STX5
ENSG00000204889,ENST00000461923,KRT40
ENSG00000171827,ENST00000587363,ZNF570
ENSG00000171827,ENST00000588644,ZNF570
ENSG00000171827,ENST00000590664,ZNF570
ENSG00000123268,ENST00000549612,ATF1
ENSG00000123268,ENST00000551831,ATF1
ENSG00000106258,ENST00000456417,CYP3A5
ENSG00000102967,ENST00000571288,DHODH
ENSG00000156298,ENST00000471410,TSPAN7
ENSG00000156298,ENST00000480976,TSPAN7
ENSG00000156298,ENST00000475216,TSPAN7
ENSG00000047346,ENST00000534964,FAM214A
ENSG00000047346,ENST00000570204,FAM214A
ENSG00000129351,ENST00000587505,ILF3
ENSG00000129351,ENST00000589052,ILF3
ENSG00000129351,ENST00000587840,ILF3
ENSG00000129351,ENST00000589416,ILF3
ENSG00000129351,ENST00000585835,ILF3
ENSG00000129351,ENST00000589485,ILF3
ENSG00000103978,ENST00000569075,TMEM87A
ENSG00000112812,ENST00000454665,PRSS16
ENSG00000112812,ENST00000470870,PRSS16
ENSG00000112812,ENST00000468930,PRSS16
ENSG00000112812,ENST00000466364,PRSS16
ENSG00000204099,ENST00000435855,NEU4
ENSG00000198198,ENST00000406439,SZT2
ENSG00000239697,ENST00000322272,TNFSF12
ENSG00000262919,ENST00000614851,FAM58A
ENSG00000262919,ENST00000620088,FAM58A
ENSG00000262919,ENST00000621629,FAM58A
ENSG00000262919,ENST00000621817,FAM58A
ENSG00000163959,ENST00000442203,SLC51A
ENSG00000173039,ENST00000526283,RELA
ENSG00000173039,ENST00000529389,RELA
ENSG00000173039,ENST00000525658,RELA
ENSG00000173039,ENST00000533546,RELA
ENSG00000173039,ENST00000527909,RELA
ENSG00000173039,ENST00000531238,RELA
ENSG00000260916,ENST00000568808,CCPG1
ENSG00000112062,ENST00000491957,MAPK14
ENSG00000112062,ENST00000474429,MAPK14
ENSG00000143842,ENST00000480326,SOX13
ENSG00000011258,ENST00000405860,MBTD1
ENSG00000011258,ENST00000586898,MBTD1
ENSG00000041880,ENST00000471971,PARP3
ENSG00000158458,ENST00000378238,NRG2
ENSG00000144559,ENST00000457498,TAMM41
ENSG00000144559,ENST00000414736,TAMM41
ENSG00000144559,ENST00000411947,TAMM41
ENSG00000144559,ENST00000417723,TAMM41
ENSG00000129946,ENST00000590170,SHC2
ENSG00000129946,ENST00000590222,SHC2
ENSG00000165417,ENST00000298173,GTF2A1
ENSG00000137868,ENST00000569936,STRA6
ENSG00000137868,ENST00000573391,STRA6
ENSG00000235173,ENST00000533266,HGH1
ENSG00000006625,ENST00000440082,GGCT
ENSG00000006625,ENST00000426081,GGCT
ENSG00000006625,ENST00000447901,GGCT
ENSG00000126878,ENST00000372314,AIF1L
ENSG00000163528,ENST00000420103,CHCHD4
ENSG00000138594,ENST00000560549,TMOD3
ENSG00000138594,ENST00000561438,TMOD3
ENSG00000280759,ENST00000627250,AP2A2
ENSG00000161405,ENST00000348427,IKZF3
ENSG00000161405,ENST00000293068,IKZF3
ENSG00000185414,ENST00000409841,MRPL30
ENSG00000079246,ENST00000451695,XRCC5
ENSG00000166813,ENST00000445906,KIF7
ENSG00000161640,ENST00000426296,SIGLEC11
ENSG00000176896,ENST00000467590,TCEANC
ENSG00000105258,ENST00000585842,POLR2I
ENSG00000105258,ENST00000592962,POLR2I
ENSG00000105258,ENST00000586439,POLR2I
ENSG00000116106,ENST00000424339,EPHA4
ENSG00000116106,ENST00000415749,EPHA4
ENSG00000147955,ENST00000353468,SIGMAR1
ENSG00000187266,ENST00000588859,EPOR
ENSG00000187266,ENST00000591958,EPOR
ENSG00000187266,ENST00000586890,EPOR
ENSG00000114331,ENST00000447662,ACAP2
ENSG00000104904,ENST00000590943,OAZ1
ENSG00000165521,ENST00000553526,EML5
ENSG00000165521,ENST00000553281,EML5
ENSG00000171102,ENST00000473737,OBP2B
ENSG00000141522,ENST00000580033,ARHGDIA
ENSG00000141522,ENST00000578351,ARHGDIA
ENSG00000146856,ENST00000275763,AGBL3
ENSG00000205571,ENST00000506734,SMN2
ENSG00000205571,ENST00000511873,SMN2
ENSG00000205571,ENST00000507458,SMN2
ENSG00000274336,ENST00000634209,CDIP1
ENSG00000181619,ENST00000481661,GPR135
ENSG00000141485,ENST00000572094,SLC13A5
ENSG00000141485,ENST00000575230,SLC13A5
ENSG00000111711,ENST00000539663,GOLT1B
ENSG00000111711,ENST00000539025,GOLT1B
ENSG00000111711,ENST00000542194,GOLT1B
ENSG00000135678,ENST00000546556,CPM
ENSG00000135678,ENST00000551728,CPM
ENSG00000135678,ENST00000547134,CPM
ENSG00000042832,ENST00000523901,TG
ENSG00000042832,ENST00000523756,TG
ENSG00000042832,ENST00000522797,TG
ENSG00000047457,ENST00000481169,CP
ENSG00000124593,ENST00000456057,PRICKLE4
ENSG00000124593,ENST00000335515,PRICKLE4
ENSG00000107077,ENST00000438023,KDM4C
ENSG00000111752,ENST00000540574,PHC1
ENSG00000111752,ENST00000535510,PHC1
ENSG00000198431,ENST00000527688,TXNRD1
ENSG00000153044,ENST00000513575,CENPH
ENSG00000177595,ENST00000525028,PIDD1
ENSG00000177595,ENST00000524486,PIDD1
ENSG00000177595,ENST00000531286,PIDD1
ENSG00000116396,ENST00000469655,KCNC4
ENSG00000060971,ENST00000411549,ACAA1
ENSG00000060971,ENST00000440176,ACAA1
ENSG00000060971,ENST00000423611,ACAA1
ENSG00000060971,ENST00000447223,ACAA1
ENSG00000060971,ENST00000418880,ACAA1
ENSG00000105171,ENST00000591061,POP4
ENSG00000105171,ENST00000586823,POP4
ENSG00000242441,ENST00000423675,GTF2A1L
ENSG00000099308,ENST00000609494,MAST3
ENSG00000037474,ENST00000504374,NSUN2
ENSG00000037474,ENST00000514127,NSUN2
ENSG00000151651,ENST00000560135,ADAM8
ENSG00000170619,ENST00000530332,COMMD5
ENSG00000071462,ENST00000432522,WBSCR22
ENSG00000071462,ENST00000421744,WBSCR22
ENSG00000071462,ENST00000428163,WBSCR22
ENSG00000071462,ENST00000436944,WBSCR22
ENSG00000071462,ENST00000430270,WBSCR22
ENSG00000071462,ENST00000430446,WBSCR22
ENSG00000102904,ENST00000466164,TSNAXIP1
ENSG00000102904,ENST00000568990,TSNAXIP1
ENSG00000102904,ENST00000563363,TSNAXIP1
ENSG00000102904,ENST00000565558,TSNAXIP1
ENSG00000270106,ENST00000602634,TSNAX-DISC1
ENSG00000270106,ENST00000602956,TSNAX-DISC1
ENSG00000270106,ENST00000602962,TSNAX-DISC1
ENSG00000270106,ENST00000602885,TSNAX-DISC1
ENSG00000270106,ENST00000602567,TSNAX-DISC1
ENSG00000007376,ENST00000567283,RPUSD1
ENSG00000007376,ENST00000565503,RPUSD1
ENSG00000123739,ENST00000507961,PLA2G12A
ENSG00000275079,ENST00000625809,LPCAT1
ENSG00000101104,ENST00000479873,PABPC1L
ENSG00000121310,ENST00000371520,ECHDC2
ENSG00000121310,ENST00000476477,ECHDC2
ENSG00000121310,ENST00000544365,ECHDC2
ENSG00000121310,ENST00000542552,ECHDC2
ENSG00000104626,ENST00000521844,ERI1
ENSG00000104626,ENST00000520684,ERI1
ENSG00000125695,ENST00000580553,RP11-51F16.8
ENSG00000145194,ENST00000422932,ECE2
ENSG00000144857,ENST00000488486,BOC
ENSG00000180104,ENST00000515601,EXOC3
ENSG00000180104,ENST00000503889,EXOC3
ENSG00000141367,ENST00000584313,CLTC
ENSG00000141367,ENST00000483176,CLTC
ENSG00000184939,ENST00000564558,ZFP90
ENSG00000184939,ENST00000571809,ZFP90
ENSG00000184939,ENST00000576805,ZFP90
ENSG00000184939,ENST00000569323,ZFP90
ENSG00000175582,ENST00000545625,RAB6A
ENSG00000175582,ENST00000537446,RAB6A
ENSG00000125744,ENST00000587597,RTN2
ENSG00000125744,ENST00000591286,RTN2
ENSG00000055208,ENST00000470466,TAB2
ENSG00000205531,ENST00000492685,NAP1L4
ENSG00000128513,ENST00000430927,POT1
ENSG00000128513,ENST00000609106,POT1
ENSG00000128513,ENST00000607932,POT1
ENSG00000128513,ENST00000608057,POT1
ENSG00000128513,ENST00000429326,POT1
ENSG00000167614,ENST00000425969,TTYH1
ENSG00000167614,ENST00000391739,TTYH1
ENSG00000169016,ENST00000428221,E2F6
ENSG00000169016,ENST00000444832,E2F6
ENSG00000169016,ENST00000455198,E2F6
ENSG00000169016,ENST00000437573,E2F6
ENSG00000169016,ENST00000421117,E2F6
ENSG00000161082,ENST00000334293,CELF5
ENSG00000161082,ENST00000588350,CELF5
ENSG00000166444,ENST00000526062,ST5
ENSG00000166444,ENST00000530338,ST5
ENSG00000166444,ENST00000532734,ST5
ENSG00000131037,ENST00000587786,EPS8L1
ENSG00000105202,ENST00000594443,FBL
ENSG00000196655,ENST00000525079,TRAPPC4
ENSG00000196655,ENST00000533012,TRAPPC4
ENSG00000136603,ENST00000470571,SKIL
ENSG00000174437,ENST00000377685,ATP2A2
ENSG00000213420,ENST00000480087,GPC2
ENSG00000185347,ENST00000548920,C14orf80
ENSG00000113593,ENST00000503435,PPWD1
ENSG00000113593,ENST00000515447,PPWD1
ENSG00000113593,ENST00000510930,PPWD1
ENSG00000113593,ENST00000511908,PPWD1
ENSG00000113593,ENST00000514172,PPWD1
ENSG00000163608,ENST00000472637,C3orf17
ENSG00000163608,ENST00000469809,C3orf17
ENSG00000163608,ENST00000472705,C3orf17
ENSG00000163608,ENST00000469169,C3orf17
ENSG00000163608,ENST00000473284,C3orf17
ENSG00000163608,ENST00000489848,C3orf17
ENSG00000163608,ENST00000462295,C3orf17
ENSG00000163608,ENST00000461381,C3orf17
ENSG00000163608,ENST00000496206,C3orf17
ENSG00000163608,ENST00000460410,C3orf17
ENSG00000163608,ENST00000494164,C3orf17
ENSG00000163608,ENST00000491121,C3orf17
ENSG00000163608,ENST00000470663,C3orf17
ENSG00000163608,ENST00000496340,C3orf17
ENSG00000135605,ENST00000505452,TEC
ENSG00000135605,ENST00000515146,TEC
ENSG00000276061,ENST00000610357,NDUFA3
ENSG00000276061,ENST00000620289,NDUFA3
ENSG00000276061,ENST00000615590,NDUFA3
ENSG00000276061,ENST00000615238,NDUFA3
ENSG00000150776,ENST00000524989,C11orf57
ENSG00000276977,ENST00000630560,PDCD1
ENSG00000105088,ENST00000592448,OLFM2
ENSG00000258653,ENST00000556551,RP5-1021I20.4
ENSG00000154743,ENST00000455118,TSEN2
ENSG00000129295,ENST00000522584,LRRC6
ENSG00000110934,ENST00000605423,BIN2
ENSG00000277131,ENST00000628503,MMEL1
ENSG00000149923,ENST00000563732,PPP4C
ENSG00000149923,ENST00000563597,PPP4C
ENSG00000149923,ENST00000566749,PPP4C
ENSG00000137834,ENST00000557916,SMAD6
ENSG00000137834,ENST00000559931,SMAD6
ENSG00000121858,ENST00000430881,TNFSF10
ENSG00000138834,ENST00000567849,MAPK8IP3
ENSG00000105219,ENST00000221818,CNTD2
ENSG00000130254,ENST00000591123,SAFB2
ENSG00000130254,ENST00000591120,SAFB2
ENSG00000275700,ENST00000613840,AATF
ENSG00000075234,ENST00000417709,TTC38
ENSG00000075234,ENST00000422713,TTC38
ENSG00000075234,ENST00000451998,TTC38
ENSG00000068724,ENST00000441914,TTC7A
ENSG00000068724,ENST00000409825,TTC7A
ENSG00000068724,ENST00000440051,TTC7A
ENSG00000118308,ENST00000361433,LRMP
ENSG00000118308,ENST00000554272,LRMP
ENSG00000118308,ENST00000555877,LRMP
ENSG00000188981,ENST00000505599,MSANTD1
ENSG00000163482,ENST00000414413,STK36
ENSG00000163482,ENST00000422778,STK36
ENSG00000163482,ENST00000419433,STK36
ENSG00000131370,ENST00000412806,SH3BP5
ENSG00000131370,ENST00000450625,SH3BP5
ENSG00000011347,ENST00000539246,SYT7
ENSG00000011347,ENST00000539468,SYT7
ENSG00000188782,ENST00000518899,CATSPER4
ENSG00000172725,ENST00000616321,CORO1B
ENSG00000172725,ENST00000537042,CORO1B
ENSG00000074855,ENST00000597643,ANO8
ENSG00000164713,ENST00000491463,BRI3
ENSG00000183828,ENST00000546553,NUDT14
ENSG00000213337,ENST00000443120,ANKRD39
ENSG00000100528,ENST00000557659,CNIH1
ENSG00000100528,ENST00000554683,CNIH1
ENSG00000256269,ENST00000545621,HMBS
ENSG00000256269,ENST00000542822,HMBS
ENSG00000256269,ENST00000535793,HMBS
ENSG00000142186,ENST00000531601,SCYL1
ENSG00000243649,ENST00000460718,CFB
ENSG00000061936,ENST00000538548,SFSWAP
ENSG00000164690,ENST00000441114,SHH
ENSG00000164690,ENST00000435425,SHH
ENSG00000104267,ENST00000520127,CA2
ENSG00000104267,ENST00000522742,CA2
ENSG00000123485,ENST00000433484,HJURP
ENSG00000123485,ENST00000453122,HJURP
ENSG00000227314,ENST00000497253,MSH5
ENSG00000121281,ENST00000567277,ADCY7
ENSG00000075856,ENST00000546728,SART3
ENSG00000075856,ENST00000547528,SART3
ENSG00000147408,ENST00000397998,CSGALNACT1
ENSG00000147408,ENST00000519222,CSGALNACT1
ENSG00000050130,ENST00000555491,JKAMP
ENSG00000206314,ENST00000481251,GPSM3
ENSG00000111850,ENST00000448282,SMIM8
ENSG00000241685,ENST00000441989,ARPC1A
ENSG00000241685,ENST00000432786,ARPC1A
ENSG00000166961,ENST00000429322,MS4A15
ENSG00000117394,ENST00000630287,SLC2A1
ENSG00000117394,ENST00000439722,SLC2A1
ENSG00000136319,ENST00000383029,TTC5
ENSG00000113448,ENST00000309641,PDE4D
ENSG00000113448,ENST00000509368,PDE4D
ENSG00000130758,ENST00000594951,MAP3K10
ENSG00000130758,ENST00000593502,MAP3K10
ENSG00000130758,ENST00000597986,MAP3K10
ENSG00000170209,ENST00000542948,ANKK1
ENSG00000113456,ENST00000325577,RAD1
ENSG00000113456,ENST00000513914,RAD1
ENSG00000113456,ENST00000511456,RAD1
ENSG00000114054,ENST00000484181,PCCB
ENSG00000119457,ENST00000491462,SLC46A2
ENSG00000182199,ENST00000556825,SHMT2
ENSG00000182199,ENST00000557269,SHMT2
ENSG00000182199,ENST00000555563,SHMT2
ENSG00000182199,ENST00000557433,SHMT2
ENSG00000182199,ENST00000557348,SHMT2
ENSG00000182199,ENST00000555774,SHMT2
ENSG00000182199,ENST00000555116,SHMT2
ENSG00000182199,ENST00000553837,SHMT2
ENSG00000182199,ENST00000554604,SHMT2
ENSG00000206506,ENST00000469472,HLA-G
ENSG00000111674,ENST00000535275,ENO2
ENSG00000054938,ENST00000376324,CHRDL2
ENSG00000054938,ENST00000534276,CHRDL2
ENSG00000054938,ENST00000528471,CHRDL2
ENSG00000099834,ENST00000531177,CDHR5
ENSG00000188735,ENST00000342607,TMEM120B
ENSG00000035115,ENST00000479739,SH3YL1
ENSG00000205339,ENST00000533233,IPO7
ENSG00000156170,ENST00000518258,NDUFAF6
ENSG00000156170,ENST00000523337,NDUFAF6
ENSG00000156170,ENST00000517976,NDUFAF6
ENSG00000156170,ENST00000520632,NDUFAF6
ENSG00000156170,ENST00000522683,NDUFAF6
ENSG00000156170,ENST00000518608,NDUFAF6
ENSG00000156170,ENST00000454358,NDUFAF6
ENSG00000156170,ENST00000520757,NDUFAF6
ENSG00000167508,ENST00000567064,MVD
ENSG00000167508,ENST00000568133,MVD
ENSG00000167508,ENST00000565610,MVD
ENSG00000085733,ENST00000533931,CTTN
ENSG00000105717,ENST00000557978,PBX4
ENSG00000105717,ENST00000558222,PBX4
ENSG00000185432,ENST00000547104,METTL7A
ENSG00000185432,ENST00000550097,METTL7A
ENSG00000248751,ENST00000330168,RP1-130H16.18
ENSG00000248751,ENST00000434987,RP1-130H16.18
ENSG00000248751,ENST00000418047,RP1-130H16.18
ENSG00000248751,ENST00000447976,RP1-130H16.18
ENSG00000182264,ENST00000595937,IZUMO1
ENSG00000182264,ENST00000595517,IZUMO1
ENSG00000165046,ENST00000518883,LETM2
ENSG00000165046,ENST00000523268,LETM2
ENSG00000172932,ENST00000506119,ANKRD13D
ENSG00000134207,ENST00000610121,SYT6
ENSG00000134207,ENST00000610096,SYT6
ENSG00000177694,ENST00000414826,NAALADL2
ENSG00000104368,ENST00000521042,PLAT
ENSG00000106123,ENST00000614832,EPHB6
ENSG00000106123,ENST00000611578,EPHB6
ENSG00000109814,ENST00000510881,UGDH
ENSG00000109814,ENST00000503779,UGDH
ENSG00000128683,ENST00000414527,GAD1
ENSG00000128683,ENST00000493875,GAD1
ENSG00000112038,ENST00000522739,OPRM1
ENSG00000112038,ENST00000524150,OPRM1
ENSG00000112038,ENST00000519083,OPRM1
ENSG00000129353,ENST00000592293,SLC44A2
ENSG00000129353,ENST00000588409,SLC44A2
ENSG00000177106,ENST00000526909,EPS8L2
ENSG00000177106,ENST00000528770,EPS8L2
ENSG00000177106,ENST00000530452,EPS8L2
ENSG00000186818,ENST00000494796,LILRB4
ENSG00000162521,ENST00000527118,RBBP4
ENSG00000162521,ENST00000526193,RBBP4
ENSG00000162521,ENST00000492348,RBBP4
ENSG00000162521,ENST00000477563,RBBP4
ENSG00000162521,ENST00000460669,RBBP4
ENSG00000110888,ENST00000537553,CAPRIN2
ENSG00000110888,ENST00000548676,CAPRIN2
ENSG00000110888,ENST00000454014,CAPRIN2
ENSG00000163812,ENST00000419642,ZDHHC3
ENSG00000187243,ENST00000490581,MAGED4B
ENSG00000187243,ENST00000481193,MAGED4B
ENSG00000157426,ENST00000514745,AASDH
ENSG00000157426,ENST00000503808,AASDH
ENSG00000099219,ENST00000462592,ERMP1
ENSG00000099219,ENST00000489219,ERMP1
ENSG00000099219,ENST00000487088,ERMP1
ENSG00000282988,ENST00000635641,RP1-34B20.21
ENSG00000144566,ENST00000412966,RAB5A
ENSG00000144566,ENST00000446547,RAB5A
ENSG00000159720,ENST00000426604,ATP6V0D1
ENSG00000159720,ENST00000561852,ATP6V0D1
ENSG00000159720,ENST00000563064,ATP6V0D1
ENSG00000159720,ENST00000566322,ATP6V0D1
ENSG00000159720,ENST00000564191,ATP6V0D1
ENSG00000159720,ENST00000564788,ATP6V0D1
ENSG00000159720,ENST00000568101,ATP6V0D1
ENSG00000014138,ENST00000527850,POLA2
ENSG00000070047,ENST00000534320,PHRF1
ENSG00000172301,ENST00000496655,COPRS
ENSG00000172301,ENST00000579984,COPRS
ENSG00000225824,ENST00000473366,HLA-DQB1
ENSG00000166333,ENST00000526711,ILK
ENSG00000166333,ENST00000526114,ILK
ENSG00000166333,ENST00000527121,ILK
ENSG00000115163,ENST00000419525,CENPA
ENSG00000080224,ENST00000503760,EPHA6
ENSG00000080224,ENST00000477384,EPHA6
ENSG00000080224,ENST00000508345,EPHA6
ENSG00000080224,ENST00000506349,EPHA6
ENSG00000231321,ENST00000468440,RXRB
ENSG00000141425,ENST00000587563,RPRD1A
ENSG00000141425,ENST00000585879,RPRD1A
ENSG00000141425,ENST00000592674,RPRD1A
ENSG00000277111,ENST00000628743,PLEKHM1
ENSG00000277111,ENST00000630038,PLEKHM1
ENSG00000277111,ENST00000627693,PLEKHM1
ENSG00000277111,ENST00000628145,PLEKHM1
ENSG00000277111,ENST00000626666,PLEKHM1
ENSG00000065609,ENST00000518312,SNAP91
ENSG00000065609,ENST00000521616,SNAP91
ENSG00000065609,ENST00000522248,SNAP91
ENSG00000065609,ENST00000523585,SNAP91
ENSG00000065609,ENST00000523199,SNAP91
ENSG00000137501,ENST00000532995,SYTL2
ENSG00000137501,ENST00000389959,SYTL2
ENSG00000119689,ENST00000556460,DLST
ENSG00000119689,ENST00000555492,DLST
ENSG00000119689,ENST00000554612,DLST
ENSG00000119689,ENST00000238671,DLST
ENSG00000119689,ENST00000555089,DLST
ENSG00000119689,ENST00000555988,DLST
ENSG00000135407,ENST00000549851,AVIL
ENSG00000131471,ENST00000587330,AOC3
ENSG00000182903,ENST00000515578,ZNF721
ENSG00000142230,ENST00000414294,SAE1
ENSG00000142230,ENST00000596995,SAE1
ENSG00000261833,ENST00000563764,RP11-58C22.1
ENSG00000134014,ENST00000523687,ELP3
ENSG00000134014,ENST00000518112,ELP3
ENSG00000134014,ENST00000519261,ELP3
ENSG00000136240,ENST00000382267,KDELR2
ENSG00000167612,ENST00000549751,ANKRD33
ENSG00000103351,ENST00000573370,CLUAP1
ENSG00000103351,ENST00000574592,CLUAP1
ENSG00000103351,ENST00000575134,CLUAP1
ENSG00000103351,ENST00000572632,CLUAP1
ENSG00000105928,ENST00000411476,DFNA5
ENSG00000256660,ENST00000544853,CLEC12B
ENSG00000256660,ENST00000539155,CLEC12B
ENSG00000176454,ENST00000567507,LPCAT4
ENSG00000279624,ENST00000623869,RP5-1042K10.14
ENSG00000036257,ENST00000454323,CUL3
ENSG00000036257,ENST00000432260,CUL3
ENSG00000269469,ENST00000599536,CTD-3148I10.9
ENSG00000123360,ENST00000611899,PDE1B
ENSG00000123360,ENST00000550285,PDE1B
ENSG00000109674,ENST00000513321,NEIL3
ENSG00000167770,ENST00000535140,OTUB1
ENSG00000204070,ENST00000457307,SYS1
ENSG00000140105,ENST00000556783,WARS
ENSG00000140105,ENST00000557347,WARS
ENSG00000213398,ENST00000573538,LCAT
ENSG00000213398,ENST00000575467,LCAT
